Date,Open,High,Low,Close,Adj Close,Volume
2015-04-02,105.489998,106.239998,104.860001,106.000000,99.385330,3651600
2015-04-06,105.309998,106.570000,105.040001,105.629997,99.038406,4153500
2015-04-07,105.800003,106.410004,105.400002,105.430000,98.850883,4694600
2015-04-08,105.230003,106.690002,105.160004,106.360001,99.722847,4277400
2015-04-09,106.510002,107.000000,105.879997,106.769997,100.107269,3924400
2015-04-10,106.730003,107.099998,106.410004,106.949997,100.276047,3251500
2015-04-13,107.070000,107.900002,106.470001,106.510002,99.863503,4201500
2015-04-14,106.410004,107.300003,106.110001,106.660004,100.004143,5389300
2015-04-15,106.919998,107.430000,106.860001,106.980003,100.304161,4307300
2015-04-16,107.150002,108.300003,106.900002,108.099998,101.354279,6379100
2015-04-17,107.800003,107.800003,106.040001,106.690002,100.032265,9663500
2015-04-20,107.830002,108.500000,107.320000,108.220001,101.466789,8094200
2015-04-21,108.930000,108.989998,107.580002,107.680000,100.960480,4579400
2015-04-22,108.019997,108.250000,106.970001,107.940002,101.204269,4060500
2015-04-23,107.959999,109.900002,107.610001,109.000000,102.198112,5983800
2015-04-24,109.529999,110.480003,109.190002,109.529999,102.695038,6355600
2015-04-27,111.500000,111.660004,110.070000,110.160004,103.285736,8479100
2015-04-28,110.750000,111.150002,108.889999,109.919998,103.060699,7324500
2015-04-29,109.660004,110.379997,109.260002,109.809998,102.957565,6024700
2015-04-30,109.680000,110.190002,107.680000,108.720001,101.935577,7770300
2015-05-01,109.949997,110.669998,109.269997,110.519997,103.623260,6205100
2015-05-04,111.480003,111.529999,110.500000,111.029999,104.101440,7566200
2015-05-05,113.269997,113.300003,110.559998,110.809998,103.895157,14619300
2015-05-06,111.559998,111.959999,109.220001,109.720001,102.873184,8975300
2015-05-07,109.599998,109.779999,108.720001,109.260002,102.441872,8291200
2015-05-08,110.260002,110.699997,109.570000,110.110001,103.238861,6260600
2015-05-11,110.139999,110.139999,108.489998,108.599998,101.823074,6728500
2015-05-12,108.599998,109.660004,107.669998,109.239998,102.423134,6345000
2015-05-13,109.699997,109.870003,108.779999,109.190002,102.376251,4141400
2015-05-14,109.690002,110.000000,109.010002,109.930000,103.070076,4662000
2015-05-15,110.099998,110.690002,109.680000,110.300003,103.417000,5852200
2015-05-18,110.470001,110.739998,110.010002,110.330002,103.445122,4868900
2015-05-19,110.690002,110.989998,110.470001,110.559998,103.660759,4549600
2015-05-20,110.779999,110.809998,110.019997,110.199997,103.323212,4393500
2015-05-21,110.040001,110.639999,109.900002,110.389999,103.501373,4880600
2015-05-22,110.300003,110.900002,110.120003,110.260002,103.379478,4267700
2015-05-26,110.169998,110.849998,108.760002,109.440002,102.610649,5970800
2015-05-27,109.510002,110.610001,109.300003,110.370003,103.482613,3984200
2015-05-28,110.110001,110.540001,109.599998,110.529999,103.632645,3392000
2015-05-29,110.330002,110.519997,109.410004,110.370003,103.482613,5264900
2015-06-01,111.480003,111.769997,110.550003,110.959999,104.035797,6778900
2015-06-02,110.919998,111.250000,110.019997,110.750000,103.838913,4425900
2015-06-03,110.750000,111.820000,110.500000,111.169998,104.232697,4510300
2015-06-04,110.949997,111.250000,109.989998,110.300003,103.417000,5748200
2015-06-05,110.300003,110.769997,109.800003,110.300003,103.417000,4323500
2015-06-08,110.029999,110.239998,109.209999,109.290001,102.470016,6068100
2015-06-09,109.349998,109.410004,107.650002,108.519997,101.748070,7711800
2015-06-10,108.900002,110.250000,108.730003,110.000000,103.135712,5128700
2015-06-11,110.010002,110.959999,110.010002,110.620003,103.717026,5036300
2015-06-12,110.330002,110.529999,109.540001,109.949997,103.088829,4009900
2015-06-15,109.269997,110.410004,108.930000,110.180000,103.304489,5742200
2015-06-16,110.349998,111.290001,109.900002,111.059998,104.129555,3848300
2015-06-17,111.199997,111.940002,110.879997,111.489998,104.532745,4732300
2015-06-18,111.830002,113.550003,111.580002,113.220001,106.154785,6929900
2015-06-19,112.830002,113.480003,112.400002,112.620003,105.592216,9587700
2015-06-22,113.400002,114.470001,113.269997,113.529999,106.445427,5906200
2015-06-23,113.930000,114.519997,113.720001,114.410004,107.270515,6003100
2015-06-24,114.300003,114.559998,113.709999,113.769997,106.670441,5636200
2015-06-25,114.620003,115.279999,114.389999,114.449997,107.308014,6213500
2015-06-26,114.970001,115.180000,114.410004,114.989998,107.814316,9509600
2015-06-29,114.160004,115.190002,113.000000,113.050003,105.995384,7618200
2015-06-30,113.930000,114.860001,113.550003,114.139999,107.017365,6946700
2015-07-01,114.949997,115.250000,114.339996,115.129997,108.573380,5435400
2015-07-02,115.379997,115.669998,114.449997,114.970001,108.422501,5549500
2015-07-06,114.470001,115.860001,114.269997,115.699997,109.110947,5880500
2015-07-07,116.419998,117.190002,114.860001,117.099998,110.431198,8359900
2015-07-08,116.500000,116.680000,115.110001,115.190002,108.629982,8445200
2015-07-09,116.830002,117.209999,115.510002,115.599998,109.016617,7016800
2015-07-10,117.050003,117.430000,115.669998,116.440002,109.808792,7020700
2015-07-13,117.750000,118.309998,117.250000,118.050003,111.327110,7595200
2015-07-14,118.029999,118.139999,117.699997,117.849998,111.138496,5061700
2015-07-15,118.040001,118.900002,117.849998,118.300003,111.562859,4845200
2015-07-16,119.000000,119.150002,118.540001,119.070000,112.289017,6303000
2015-07-17,118.690002,118.900002,118.029999,118.860001,112.090965,5109900
2015-07-20,119.290001,119.900002,118.889999,119.580002,112.769974,6951000
2015-07-21,119.760002,119.800003,118.830002,119.309998,112.515343,4785200
2015-07-22,119.279999,119.699997,118.930000,119.330002,112.534210,4714100
2015-07-23,119.300003,119.669998,118.570000,118.800003,112.034393,3347200
2015-07-24,119.349998,119.800003,118.580002,118.910004,112.138130,4320900
2015-07-27,118.629997,118.800003,117.779999,118.250000,111.515701,5179300
2015-07-28,118.680000,118.900002,117.870003,118.459999,111.713760,6447300
2015-07-29,118.849998,119.860001,118.410004,119.839996,113.015160,6083500
2015-07-30,119.709999,120.349998,119.010002,120.029999,113.194336,4430100
2015-07-31,120.120003,120.720001,119.599998,120.000000,113.166054,5767300
2015-08-03,120.879997,121.730003,120.169998,121.120003,114.222267,8426900
2015-08-04,121.500000,122.080002,120.610001,121.690002,114.759811,12624400
2015-08-05,110.830002,113.949997,109.500000,110.529999,104.235352,61011200
2015-08-06,110.400002,110.400002,104.239998,108.550003,102.368126,57175200
2015-08-07,108.750000,109.559998,107.660004,109.349998,103.122566,15791600
2015-08-10,110.000000,111.000000,109.739998,111.000000,104.678596,11617000
2015-08-11,110.339996,110.489998,107.949997,108.000000,101.849449,13574000
2015-08-12,107.000000,107.440002,105.510002,106.989998,100.896957,16923500
2015-08-13,107.209999,108.510002,106.750000,107.519997,101.396774,9754500
2015-08-14,107.610001,107.669998,106.519997,107.160004,101.057281,7104500
2015-08-17,107.300003,109.279999,106.839996,109.050003,102.839653,7954000
2015-08-18,108.040001,108.250000,106.800003,106.940002,100.849815,12021500
2015-08-19,106.580002,107.750000,105.769997,106.449997,100.387718,9484400
2015-08-20,104.339996,105.000000,99.760002,100.019997,94.323906,34651300
2015-08-21,97.500000,100.629997,96.610001,98.839996,93.211098,30875700
2015-08-24,93.379997,100.000000,90.000000,95.360001,89.929298,30159200
2015-08-25,99.730003,100.089996,95.720001,95.889999,90.429100,19079400
2015-08-26,98.690002,99.489998,96.260002,99.230003,93.578896,13755900
2015-08-27,101.349998,102.620003,99.779999,102.169998,96.351463,17532200
2015-08-28,102.190002,103.339996,101.809998,102.480003,96.643806,11005200
2015-08-31,102.300003,102.459999,100.910004,101.879997,96.077972,8518200
2015-09-01,99.309998,101.339996,99.160004,99.510002,93.842949,14212600
2015-09-02,100.919998,101.940002,99.550003,101.889999,96.087402,12148200
2015-09-03,102.199997,103.029999,101.459999,101.989998,96.181709,8953300
2015-09-04,100.959999,101.820000,100.360001,100.970001,95.219795,9213800
2015-09-08,102.949997,104.150002,102.519997,104.010002,98.086693,8571500
2015-09-09,104.750000,104.949997,101.680000,101.910004,96.106277,9577500
2015-09-10,101.849998,103.220001,101.330002,102.599998,96.756973,9026100
2015-09-11,102.349998,104.500000,102.199997,104.480003,98.529900,9529800
2015-09-14,104.650002,104.900002,102.989998,103.820000,97.907486,6959800
2015-09-15,103.250000,103.800003,101.830002,103.430000,97.539703,9171400
2015-09-16,103.320000,104.070000,102.750000,103.959999,98.039513,6509700
2015-09-17,104.199997,105.949997,103.750000,104.199997,98.265854,7792600
2015-09-18,103.199997,104.209999,102.389999,102.839996,96.983307,13559400
2015-09-21,103.680000,103.830002,102.459999,103.410004,97.520844,7152300
2015-09-22,102.180000,102.750000,101.480003,102.489998,96.653244,8330100
2015-09-23,102.440002,102.629997,101.379997,101.570000,95.785622,5818000
2015-09-24,101.000000,101.330002,99.239998,100.620003,94.889732,10706800
2015-09-25,101.510002,101.800003,99.580002,100.300003,94.587975,7179800
2015-09-28,99.900002,100.389999,98.300003,98.489998,92.881027,8238300
2015-09-29,98.510002,100.059998,97.769997,99.419998,93.758072,9466900
2015-09-30,100.779999,102.430000,100.500000,102.199997,96.379753,9190000
2015-10-01,102.970001,103.470001,101.080002,102.669998,96.822990,7503700
2015-10-02,101.209999,103.010002,99.879997,103.000000,97.134193,9105600
2015-10-05,103.699997,104.199997,102.610001,103.849998,97.935783,7144600
2015-10-06,104.190002,104.510002,103.209999,103.769997,97.860344,5660600
2015-10-07,104.489998,104.589996,102.660004,103.389999,97.501976,6947200
2015-10-08,103.199997,104.889999,102.699997,104.610001,98.652504,7499100
2015-10-09,105.089996,106.050003,104.669998,105.559998,99.548393,7341800
2015-10-12,105.910004,106.699997,105.620003,106.349998,100.293411,5179000
2015-10-13,105.739998,107.389999,105.309998,106.589996,100.519745,8342700
2015-10-14,106.500000,106.849998,105.230003,105.730003,99.708717,5563600
2015-10-15,106.500000,108.000000,106.260002,107.889999,101.745712,6739200
2015-10-16,108.269997,108.500000,107.459999,108.239998,102.075768,5908900
2015-10-19,108.250000,109.970001,107.940002,109.470001,103.235725,8001900
2015-10-20,109.550003,110.529999,109.410004,109.839996,103.584656,9674400
2015-10-21,110.669998,111.559998,110.010002,110.089996,103.820412,8769800
2015-10-22,110.669998,113.349998,110.389999,113.250000,106.800453,10028900
2015-10-23,114.209999,114.209999,111.849998,113.089996,106.649567,7928400
2015-10-26,113.070000,113.580002,112.120003,113.519997,107.055084,5729600
2015-10-27,113.290001,114.269997,113.250000,113.769997,107.290833,5857600
2015-10-28,113.970001,114.459999,112.860001,114.339996,107.828377,6452900
